case,model,wavelength_nm,sza_0,sza_5,sza_10,sza_15,sza_20,sza_25,sza_30,sza_35,sza_40,sza_45,sza_50,sza_55,sza_60,sza_65,sza_70,sza_75,sza_80,sza_85,irradiance_col1
pal1,waccm,355.5,0.8272,0.8231,0.8109,0.7906,0.7625,0.7269,0.6844,0.6354,0.5807,0.5211,0.4575,0.3912,0.3236,0.2566,0.1923,0.1332,0.08185,0.03971,
pal1,waccm,356.5,0.7674,0.7636,0.7522,0.7334,0.7074,0.6745,0.6351,0.5897,0.539,0.4837,0.4247,0.3632,0.3006,0.2383,0.1786,0.1237,0.076,0.03687,
pal1,waccm,357.5,0.6524,0.6491,0.6395,0.6235,0.6014,0.5735,0.54,0.5015,0.4584,0.4114,0.3613,0.3091,0.2558,0.2029,0.152,0.1053,0.06466,0.03136,
pal1,waccm,358.5,0.5031,0.5006,0.4932,0.4809,0.4638,0.4423,0.4165,0.3869,0.3537,0.3175,0.2789,0.2386,0.1975,0.1566,0.1174,0.08129,0.04991,0.02421,
pal1,waccm,359.5,0.8463,0.8421,0.8297,0.809,0.7804,0.7442,0.7009,0.651,0.5953,0.5344,0.4695,0.4017,0.3326,0.2638,0.1977,0.1369,0.08404,0.04076,
pal1,waccm,360.5,0.7841,0.7802,0.7687,0.7496,0.7231,0.6897,0.6496,0.6034,0.5518,0.4954,0.4353,0.3726,0.3085,0.2447,0.1834,0.127,0.07794,0.03779,
pal1,waccm,361.5,0.7065,0.703,0.6926,0.6754,0.6516,0.6215,0.5855,0.5439,0.4974,0.4467,0.3926,0.336,0.2782,0.2208,0.1655,0.1146,0.07029,0.03409,
pal1,waccm,362.5,0.8293,0.8252,0.813,0.7928,0.7649,0.7296,0.6873,0.6386,0.5841,0.5246,0.4611,0.3947,0.3269,0.2595,0.1945,0.1346,0.08259,0.04004,
pal1,waccm,363.5,0.7374,0.7337,0.7229,0.705,0.6802,0.6489,0.6113,0.568,0.5196,0.4668,0.4103,0.3513,0.291,0.231,0.1732,0.1199,0.0735,0.03563,
pal1,waccm,364.5,0.8041,0.8002,0.7884,0.7689,0.7419,0.7077,0.6668,0.6197,0.5669,0.5093,0.4478,0.3835,0.3177,0.2522,0.1891,0.1309,0.08022,0.03888,
pal1,waccm,365.5,0.9795,0.9747,0.9604,0.9367,0.9038,0.8623,0.8125,0.7551,0.6909,0.6208,0.5459,0.4675,0.3874,0.3076,0.2306,0.1596,0.0978,0.0474,
pal1,waccm,366.5,1.036,1.031,1.016,0.9909,0.9562,0.9123,0.8597,0.7991,0.7312,0.6571,0.5779,0.495,0.4103,0.3258,0.2442,0.169,0.1036,0.05018,
pal1,waccm,367.5,0.9833,0.9785,0.9642,0.9404,0.9075,0.8659,0.8161,0.7586,0.6942,0.6239,0.5488,0.4702,0.3898,0.3095,0.2321,0.1606,0.09837,0.04766,
pal1,waccm,368.5,0.8635,0.8593,0.8467,0.8259,0.797,0.7605,0.7168,0.6664,0.6099,0.5482,0.4823,0.4133,0.3426,0.2721,0.2041,0.1412,0.08646,0.04188,
pal1,waccm,369.5,1.035,1.03,1.015,0.9903,0.9558,0.9121,0.8597,0.7993,0.7316,0.6577,0.5787,0.496,0.4113,0.3267,0.245,0.1695,0.1038,0.05026,
pal1,waccm,370.5,0.939,0.9344,0.9208,0.8982,0.8669,0.8273,0.7799,0.7251,0.6638,0.5969,0.5252,0.4502,0.3734,0.2966,0.2225,0.1539,0.09419,0.04561,
pal1,waccm,371.5,1.074,1.069,1.053,1.027,0.9917,0.9464,0.8922,0.8297,0.7596,0.6831,0.6012,0.5154,0.4275,0.3397,0.2548,0.1762,0.1078,0.05221,
pal1,waccm,372.5,0.793,0.7892,0.7777,0.7586,0.7323,0.6989,0.6589,0.6128,0.5611,0.5046,0.4442,0.3809,0.316,0.2511,0.1884,0.1303,0.07969,0.03858,
pal1,waccm,373.5,0.7166,0.7131,0.7027,0.6855,0.6618,0.6316,0.5955,0.5539,0.5072,0.4562,0.4017,0.3445,0.2858,0.2272,0.1704,0.1179,0.07207,0.03488,
pal1,waccm,374.5,0.7862,0.7824,0.771,0.7522,0.7261,0.6931,0.6536,0.6079,0.5568,0.5009,0.441,0.3783,0.3139,0.2495,0.1872,0.1295,0.07914,0.0383,
pal1,waccm,375.5,0.8867,0.8824,0.8696,0.8484,0.819,0.7819,0.7373,0.6859,0.6282,0.5652,0.4977,0.427,0.3544,0.2818,0.2114,0.1462,0.08934,0.04322,
pal1,waccm,376.5,0.8851,0.8808,0.8681,0.8469,0.8177,0.7806,0.7362,0.6849,0.6274,0.5645,0.4972,0.4266,0.3541,0.2816,0.2113,0.1461,0.08926,0.04318,
pal1,waccm,377.5,1.054,1.049,1.033,1.008,0.9734,0.9294,0.8765,0.8155,0.7471,0.6724,0.5923,0.5082,0.422,0.3356,0.2518,0.1741,0.1064,0.05143,
pal1,waccm,378.5,1.148,1.142,1.126,1.099,1.061,1.013,0.9552,0.8888,0.8144,0.733,0.6457,0.5542,0.4602,0.3661,0.2747,0.1899,0.116,0.05608,
pal1,waccm,379.5,0.8491,0.845,0.8328,0.8126,0.7846,0.7491,0.7066,0.6576,0.6026,0.5424,0.4779,0.4102,0.3407,0.2711,0.2034,0.1406,0.08586,0.0415,
pal1,waccm,380.5,1.021,1.016,1.001,0.9769,0.9433,0.9008,0.8497,0.7908,0.7247,0.6524,0.575,0.4936,0.41,0.3263,0.2449,0.1693,0.1033,0.04993,
pal1,waccm,381.5,0.9589,0.9543,0.9405,0.9178,0.8862,0.8463,0.7984,0.7431,0.6811,0.6132,0.5405,0.4641,0.3856,0.3068,0.2303,0.1592,0.09714,0.04694,
pal1,waccm,382.5,0.6387,0.6357,0.6265,0.6114,0.5904,0.5638,0.5319,0.4951,0.4539,0.4087,0.3603,0.3094,0.2571,0.2046,0.1536,0.1062,0.06477,0.03129,
pal1,waccm,383.5,0.5607,0.558,0.55,0.5367,0.5183,0.495,0.4671,0.4348,0.3986,0.359,0.3165,0.2718,0.2259,0.1798,0.135,0.09332,0.05691,0.02748,
pal1,waccm,384.5,0.8412,0.8372,0.8251,0.8052,0.7777,0.7428,0.7009,0.6525,0.5982,0.5388,0.4751,0.4081,0.3393,0.2701,0.2028,0.1402,0.08545,0.04126,
pal1,waccm,385.5,0.832,0.828,0.8161,0.7965,0.7692,0.7347,0.6933,0.6455,0.5919,0.5332,0.4702,0.404,0.3359,0.2675,0.2009,0.1388,0.08459,0.04083,
pal1,waccm,386.5,0.8478,0.8438,0.8317,0.8117,0.784,0.7488,0.7067,0.658,0.6034,0.5436,0.4795,0.412,0.3426,0.2729,0.2049,0.1416,0.08628,0.04164,
pal1,waccm,387.5,0.7877,0.784,0.7727,0.7542,0.7284,0.6958,0.6567,0.6115,0.5609,0.5053,0.4458,0.3831,0.3186,0.2538,0.1906,0.1317,0.08024,0.03871,
pal1,waccm,388.5,0.7893,0.7856,0.7743,0.7558,0.73,0.6974,0.6582,0.613,0.5622,0.5066,0.447,0.3842,0.3196,0.2546,0.1913,0.1322,0.08047,0.03881,
pal1,waccm,389.5,0.9951,0.9904,0.9762,0.9528,0.9204,0.8793,0.83,0.773,0.7091,0.639,0.5639,0.4848,0.4033,0.3213,0.2414,0.1668,0.1015,0.04896,
pal1,waccm,390.5,0.9772,0.9725,0.9586,0.9357,0.9039,0.8636,0.8152,0.7593,0.6966,0.6278,0.554,0.4764,0.3964,0.3159,0.2374,0.164,0.09981,0.04811,
pal1,waccm,391.5,1.159,1.153,1.137,1.11,1.072,1.024,0.967,0.9008,0.8265,0.745,0.6575,0.5655,0.4706,0.3751,0.2819,0.1947,0.1185,0.0571,
pal1,waccm,392.5,0.8688,0.8647,0.8524,0.832,0.8038,0.768,0.7251,0.6755,0.6198,0.5588,0.4932,0.4242,0.3531,0.2815,0.2116,0.1462,0.08891,0.04283,
pal1,waccm,393.5,0.3776,0.3758,0.3705,0.3617,0.3494,0.3339,0.3152,0.2937,0.2695,0.243,0.2145,0.1845,0.1536,0.1225,0.09206,0.06361,0.03868,0.01863,
pal1,waccm,394.5,0.8884,0.8842,0.8716,0.8508,0.822,0.7855,0.7417,0.6911,0.6342,0.5719,0.505,0.4345,0.3617,0.2885,0.2168,0.1498,0.09107,0.04385,
pal1,waccm,395.5,1.143,1.137,1.121,1.094,1.057,1.011,0.9543,0.8892,0.8161,0.736,0.6499,0.5593,0.4657,0.3715,0.2793,0.1929,0.1173,0.05644,
pal1,waccm,396.5,0.6708,0.6677,0.6582,0.6426,0.6209,0.5933,0.5603,0.5222,0.4793,0.4323,0.3818,0.3286,0.2737,0.2183,0.1641,0.1134,0.0689,0.03315,
pal1,waccm,397.5,0.7739,0.7703,0.7594,0.7413,0.7163,0.6846,0.6465,0.6026,0.5531,0.4989,0.4407,0.3794,0.316,0.2521,0.1896,0.131,0.07956,0.03827,
pal1,waccm,398.5,1.33,1.323,1.305,1.274,1.231,1.176,1.111,1.035,0.9506,0.8576,0.7576,0.6522,0.5434,0.4336,0.3261,0.2253,0.1368,0.06578,
pal1,waccm,399.5,1.383,1.376,1.357,1.324,1.28,1.223,1.155,1.077,0.9889,0.8922,0.7883,0.6787,0.5656,0.4514,0.3395,0.2346,0.1424,0.06845,
pal1,waccm,400.5,1.453,1.446,1.426,1.392,1.345,1.286,1.215,1.132,1.04,0.9382,0.829,0.7139,0.595,0.4749,0.3573,0.2468,0.1498,0.07198,
pal1,waccm,401.5,1.495,1.488,1.467,1.432,1.384,1.323,1.25,1.165,1.07,0.9655,0.8533,0.7349,0.6126,0.4891,0.368,0.2542,0.1542,0.07409,
pal1,waccm,402.5,1.552,1.544,1.522,1.487,1.437,1.373,1.297,1.21,1.111,1.003,0.8862,0.7633,0.6364,0.5081,0.3824,0.2642,0.1602,0.07694,
pal1,waccm,403.5,1.42,1.413,1.393,1.36,1.315,1.257,1.188,1.107,1.017,0.9179,0.8114,0.6991,0.5829,0.4655,0.3503,0.242,0.1468,0.07045,
pal1,waccm,404.5,1.392,1.386,1.366,1.334,1.289,1.233,1.165,1.086,0.9976,0.9005,0.7961,0.686,0.5721,0.4569,0.3439,0.2376,0.1441,0.06913,
pal1,waccm,405.5,1.446,1.439,1.419,1.386,1.339,1.28,1.21,1.128,1.036,0.9357,0.8273,0.713,0.5947,0.4751,0.3576,0.2471,0.1498,0.07183,
pal1,waccm,406.5,1.362,1.355,1.336,1.305,1.261,1.206,1.14,1.063,0.9764,0.8815,0.7795,0.6719,0.5605,0.4478,0.3372,0.233,0.1412,0.06768,
pal1,waccm,407.5,1.373,1.366,1.347,1.315,1.271,1.216,1.149,1.071,0.9845,0.889,0.7862,0.6778,0.5655,0.4519,0.3403,0.2351,0.1424,0.06826,
pal1,waccm,408.5,1.528,1.521,1.5,1.465,1.416,1.354,1.279,1.193,1.097,0.9904,0.876,0.7552,0.6302,0.5037,0.3793,0.2621,0.1587,0.07605,
pal1,waccm,409.5,1.498,1.491,1.47,1.436,1.388,1.327,1.254,1.17,1.075,0.9711,0.8591,0.7407,0.6182,0.4942,0.3722,0.2572,0.1557,0.07458,
pal1,waccm,410.5,1.299,1.293,1.275,1.245,1.203,1.151,1.088,1.015,0.9326,0.8424,0.7453,0.6427,0.5365,0.4289,0.3231,0.2233,0.1352,0.0647,
pal1,waccm,411.5,1.561,1.554,1.532,1.496,1.446,1.383,1.307,1.22,1.121,1.013,0.8961,0.7729,0.6453,0.516,0.3887,0.2686,0.1626,0.0778,
pal1,waccm,412.5,1.547,1.54,1.518,1.483,1.433,1.371,1.296,1.209,1.111,1.004,0.8885,0.7664,0.64,0.5118,0.3857,0.2665,0.1613,0.07714,
pal1,waccm,413.5,1.5,1.493,1.472,1.438,1.39,1.329,1.257,1.173,1.078,0.974,0.862,0.7437,0.6211,0.4968,0.3744,0.2587,0.1565,0.07484,
pal1,waccm,414.5,1.541,1.534,1.513,1.477,1.428,1.366,1.292,1.205,1.108,1.001,0.8863,0.7648,0.6388,0.5111,0.3852,0.2662,0.161,0.07695,
pal1,waccm,415.5,1.474,1.467,1.447,1.413,1.366,1.307,1.235,1.153,1.06,0.958,0.848,0.7318,0.6114,0.4892,0.3688,0.2549,0.1541,0.07363,
pal1,waccm,416.5,1.604,1.596,1.574,1.538,1.487,1.422,1.345,1.255,1.154,1.043,0.9233,0.7969,0.6659,0.5329,0.4018,0.2777,0.1679,0.08016,
pal1,waccm,417.5,1.466,1.459,1.439,1.405,1.359,1.3,1.229,1.147,1.055,0.9536,0.8444,0.7289,0.6091,0.4876,0.3676,0.2541,0.1536,0.07331,
pal1,waccm,418.5,1.477,1.47,1.45,1.416,1.37,1.31,1.239,1.156,1.063,0.9613,0.8513,0.735,0.6143,0.4918,0.3709,0.2563,0.1549,0.07391,
pal1,waccm,419.5,1.526,1.519,1.498,1.463,1.415,1.353,1.28,1.194,1.099,0.9933,0.8797,0.7596,0.635,0.5084,0.3835,0.2651,0.1601,0.07637,
pal1,waccm_eq,280.5,0.0002639,0.0002573,0.0002381,0.0002087,0.0001725,0.0001336,9.606e-05,6.331e-05,3.762e-05,1.971e-05,8.892e-06,3.393e-06,1.142e-06,4.185e-07,2.172e-07,1.434e-07,9.871e-08,6.222e-08,
pal1,waccm_eq,281.5,0.0009946,0.0009713,0.0009039,0.0007998,0.0006702,0.0005287,0.0003894,0.0002647,0.0001636,9.006e-05,4.318e-05,1.773e-05,6.402e-06,2.4e-06,1.207e-06,7.808e-07,5.33e-07,3.349e-07,
pal1,waccm_eq,282.5,0.002126,0.002079,0.001944,0.001734,0.001471,0.001179,0.0008867,0.000619,0.0003955,0.0002272,0.0001148,5.018e-05,1.928e-05,7.422e-06,3.637e-06,2.301e-06,1.557e-06,9.74e-07,
pal1,waccm_eq,283.5,0.003152,0.003087,0.002895,0.002596,0.002219,0.001797,0.00137,0.0009732,0.0006328,0.0003752,0.0001962,8.925e-05,3.571e-05,1.401e-05,6.751e-06,4.197e-06,2.82e-06,1.758e-06,
pal1,waccm_eq,284.5,0.003914,0.00384,0.003622,0.00328,0.002842,0.002346,0.001833,0.001344,0.0009135,0.0005669,0.0003154,0.0001547,6.695e-05,2.754e-05,1.3e-05,7.793e-06,5.152e-06,3.185e-06,
pal1,waccm_eq,285.5,0.002871,0.002821,0.002672,0.002437,0.002134,0.001787,0.001422,0.001067,0.0007465,0.0004808,0.0002801,0.0001451,6.661e-05,2.853e-05,1.334e-05,7.751e-06,5.045e-06,3.092e-06,
pal1,waccm_eq,286.5,0.0102,0.01003,0.009532,0.008742,0.007717,0.006532,0.005272,0.004027,0.002883,0.00191,0.001152,0.0006225,0.0002992,0.0001326,6.185e-05,3.499e-05,2.243e-05,1.364e-05,
pal1,waccm_eq,287.5,0.01543,0.01519,0.01449,0.01337,0.01191,0.0102,0.008362,0.006516,0.004784,0.00327,0.002051,0.001161,0.0005882,0.0002723,0.0001276,6.999e-05,4.392e-05,2.641e-05,
pal1,waccm_eq,288.5,0.01817,0.01791,0.01715,0.01593,0.01432,0.01243,0.01037,0.008254,0.006226,0.004403,0.00288,0.001716,0.0009211,0.0004492,0.0002138,0.0001137,6.927e-05,4.1e-05,
pal1,waccm_eq,289.5,0.03534,0.03487,0.03348,0.03125,0.0283,0.02479,0.02092,0.01692,0.01301,0.009428,0.006355,0.003928,0.002198,0.001115,0.00054,0.0002814,0.0001671,9.749e-05,
pal1,waccm_eq,290.5,0.05909,0.05834,0.05615,0.05262,0.04793,0.04232,0.03609,0.02956,0.02311,0.01709,0.01181,0.007529,0.004365,0.002294,0.001132,0.0005821,0.0003367,0.0001936,
pal1,waccm_eq,291.5,0.06916,0.06835,0.06596,0.06209,0.05693,0.05072,0.04375,0.03637,0.02896,0.02191,0.01558,0.01029,0.006213,0.003408,0.001731,0.000882,0.000494,0.0002781,
pal1,waccm_eq,292.5,0.07345,0.07265,0.07026,0.06639,0.06121,0.05493,0.04783,0.04025,0.03254,0.02508,0.01826,0.0124,0.00775,0.004409,0.002303,0.001172,0.000638,0.0003514,
pal1,waccm_eq,293.5,0.09808,0.09707,0.09408,0.08922,0.08267,0.0747,0.06564,0.05586,0.04581,0.03595,0.02675,0.01867,0.01205,0.007105,0.003827,0.001958,0.001038,0.0005574,
pal1,waccm_eq,294.5,0.1017,0.1007,0.0978,0.09301,0.08653,0.07862,0.06956,0.05973,0.04953,0.03941,0.02984,0.02126,0.01408,0.008542,0.004722,0.002439,0.001268,0.0006645,
pal1,waccm_eq,295.5,0.1345,0.1332,0.1295,0.1221,0.1155,0.1055,0.09406,0.08153,0.06841,0.05523,0.04261,0.03106,0.02114,0.01324,0.007555,0.003966,0.002027,0.001031,
pal1,waccm_eq,296.5,0.1375,0.1363,0.1328,0.1269,0.119,0.1093,0.09804,0.08566,0.07259,0.05935,0.04647,0.03453,0.02404,0.01547,0.009076,0.004852,0.002455,0.001213,
pal1,waccm_eq,297.5,0.165,0.1636,0.1595,0.1529,0.1438,0.1326,0.1196,0.1052,0.08996,0.07435,0.059,0.04457,0.03168,0.02089,0.01258,0.006858,0.003458,0.001661,
pal1,waccm_eq,298.5,0.1325,0.1315,0.1283,0.1232,0.1162,0.1075,0.09687,0.08624,0.07427,0.06194,0.04972,0.03809,0.02755,0.01854,0.01142,0.006352,0.003206,0.001503,
pal1,waccm_eq,299.5,0.2037,0.2022,0.1975,0.19,0.1796,0.1668,0.1518,0.1351,0.1172,0.09858,0.07999,0.06211,0.04567,0.03136,0.01977,0.01123,0.005704,0.002613,
pal1,waccm_eq,300.5,0.1435,0.1425,0.1393,0.1342,0.1271,0.1184,0.1081,0.09662,0.08423,0.07134,0.05837,0.04578,0.03409,0.02377,0.01526,0.008821,0.004512,0.002033,
pal1,waccm_eq,301.5,0.2093,0.2078,0.2034,0.1961,0.1862,0.1739,0.1594,0.1431,0.1255,0.1071,0.0884,0.07012,0.05295,0.03757,0.02461,0.01453,0.007531,0.003342,
pal1,waccm_eq,302.5,0.213,0.2115,0.2072,0.2,0.1902,0.1779,0.1635,0.1472,0.1296,0.1111,0.09228,0.07375,0.0562,0.04032,0.02677,0.01604,0.008396,0.003694,
pal1,waccm_eq,303.5,0.2863,0.2844,0.2787,0.2693,0.2565,0.2405,0.2217,0.2004,0.1772,0.1528,0.1278,0.103,0.07937,0.05773,0.03897,0.0238,0.01264,0.005528,
pal1,waccm_eq,304.5,0.2729,0.2711,0.2658,0.2571,0.2451,0.2301,0.2124,0.1925,0.1707,0.1476,0.124,0.1005,0.07788,0.05709,0.0389,0.02401,0.01288,0.005614,
pal1,waccm_eq,305.5,0.2941,0.2922,0.2867,0.2775,0.265,0.2493,0.2307,0.2093,0.1867,0.1623,0.1371,0.112,0.08763,0.065,0.04496,0.02825,0.01541,0.006728,
pal1,waccm_eq,306.5,0.2813,0.2796,0.2743,0.2657,0.2539,0.239,0.2215,0.2016,0.1798,0.1566,0.1327,0.1087,0.08543,0.0637,0.04433,0.02806,0.01542,0.006735,
pal1,waccm_eq,307.5,0.3433,0.3412,0.335,0.3247,0.3106,0.2925,0.272,0.2482,0.2221,0.1943,0.1655,0.1364,0.1081,0.08139,0.05737,0.03689,0.02063,0.009073,
pal1,waccm_eq,308.5,0.3603,0.3581,0.3516,0.341,0.3264,0.308,0.2862,0.2615,0.2343,0.2053,0.1752,0.1448,0.1151,0.08698,0.06159,0.03983,0.0224,0.009879,
pal1,waccm_eq,309.5,0.2843,0.2826,0.2776,0.2693,0.258,0.2437,0.2268,0.2076,0.1864,0.1638,0.1402,0.1164,0.093,0.07078,0.05055,0.03304,0.01882,0.008365,
pal1,waccm_eq,310.5,0.3575,0.3555,0.3492,0.339,0.3249,0.3072,0.2862,0.2623,0.2359,0.2077,0.1783,0.1484,0.119,0.09103,0.06541,0.04308,0.02477,0.01108,
pal1,waccm_eq,311.5,0.4366,0.4341,0.4266,0.4142,0.3972,0.3757,0.3503,0.3213,0.2893,0.2551,0.2193,0.183,0.1471,0.1129,0.08141,0.05388,0.03117,0.01401,
pal1,waccm_eq,312.5,0.388,0.3858,0.3792,0.3684,0.3535,0.3347,0.3124,0.287,0.2589,0.2288,0.1973,0.1652,0.1334,0.1029,0.0748,0.04998,0.02926,0.0133,
pal1,waccm_eq,313.5,0.4302,0.4278,0.4205,0.4086,0.3921,0.3714,0.3468,0.3187,0.2877,0.2544,0.2195,0.184,0.1488,0.1149,0.08363,0.05599,0.03285,0.01495,
pal1,waccm_eq,314.5,0.3968,0.3946,0.388,0.3772,0.3622,0.3433,0.3209,0.2953,0.267,0.2366,0.2047,0.1721,0.1397,0.1084,0.07941,0.05361,0.0318,0.01464,
pal1,waccm_eq,315.5,0.4042,0.4019,0.3952,0.3842,0.369,0.3499,0.3271,0.3011,0.2724,0.2414,0.209,0.1758,0.1428,0.1109,0.0813,0.05494,0.03262,0.01504,
pal1,waccm_eq,316.5,0.3782,0.3761,0.37,0.3597,0.3457,0.328,0.3069,0.2828,0.2561,0.2274,0.1972,0.1663,0.1354,0.1056,0.0778,0.05292,0.0317,0.01476,
pal1,waccm_eq,317.5,0.5342,0.5313,0.5226,0.5082,0.4883,0.4633,0.4336,0.3996,0.3619,0.3214,0.2788,0.2351,0.1915,0.1494,0.11,0.07478,0.04478,0.02083,
pal1,waccm_eq,318.5,0.3968,0.3946,0.3882,0.3777,0.3631,0.3447,0.3228,0.2978,0.27,0.2401,0.2087,0.1764,0.1441,0.1127,0.08341,0.05705,0.03444,0.01619,
pal1,waccm_eq,319.5,0.4786,0.476,0.4683,0.4556,0.438,0.4159,0.3896,0.3595,0.3261,0.2901,0.2522,0.2133,0.1743,0.1365,0.1011,0.06919,0.04182,0.01968,
pal1,waccm_eq,320.5,0.5744,0.5713,0.5621,0.5469,0.5259,0.4995,0.468,0.432,0.392,0.3489,0.3034,0.2568,0.21,0.1646,0.122,0.0836,0.05062,0.02387,
pal1,waccm_eq,321.5,0.4627,0.4602,0.4529,0.4407,0.424,0.4029,0.3778,0.349,0.317,0.2825,0.2461,0.2087,0.1711,0.1345,0.1001,0.06899,0.0421,0.02007,
pal1,waccm_eq,322.5,0.4846,0.482,0.4743,0.4615,0.4439,0.4217,0.3953,0.365,0.3314,0.2951,0.2568,0.2175,0.178,0.1396,0.1035,0.07102,0.04305,0.02033,
pal1,waccm_eq,323.5,0.4682,0.4657,0.4584,0.4462,0.4293,0.4081,0.3828,0.3538,0.3217,0.2869,0.2502,0.2123,0.1743,0.1373,0.1023,0.07067,0.04326,0.02071,
pal1,waccm_eq,324.5,0.5505,0.5476,0.5389,0.5246,0.5048,0.4799,0.4502,0.4161,0.3783,0.3375,0.2943,0.2498,0.2051,0.1615,0.1203,0.08306,0.0508,0.0243,
pal1,waccm_eq,325.5,0.6219,0.6186,0.6088,0.5927,0.5704,0.5422,0.5086,0.4702,0.4275,0.3812,0.3325,0.2821,0.2316,0.1823,0.1357,0.09358,0.05715,0.02727,
pal1,waccm_eq,326.5,0.7201,0.7163,0.7051,0.6865,0.6609,0.6285,0.59,0.5457,0.4966,0.4434,0.3872,0.3291,0.2707,0.2136,0.1596,0.1106,0.06797,0.03276,
pal1,waccm_eq,327.5,0.6798,0.6763,0.6657,0.6481,0.6239,0.5933,0.5569,0.5151,0.4687,0.4184,0.3652,0.3104,0.2552,0.2012,0.1501,0.1038,0.06366,0.03057,
pal1,waccm_eq,328.5,0.6272,0.6239,0.6142,0.598,0.5757,0.5476,0.514,0.4755,0.4327,0.3863,0.3373,0.2867,0.2357,0.1859,0.1387,0.09591,0.05881,0.02824,
pal1,waccm_eq,329.5,0.7862,0.7822,0.77,0.7499,0.7221,0.687,0.6452,0.5972,0.5438,0.4859,0.4247,0.3614,0.2976,0.2351,0.1759,0.1221,0.07521,0.03639,
pal1,waccm_eq,330.5,0.7244,0.7207,0.7094,0.6909,0.6653,0.633,0.5944,0.5501,0.5009,0.4475,0.3911,0.3327,0.2739,0.2162,0.1616,0.1119,0.06879,0.03316,
pal1,waccm_eq,331.5,0.7176,0.7139,0.7028,0.6845,0.6591,0.6271,0.5889,0.5451,0.4964,0.4435,0.3876,0.3298,0.2715,0.2143,0.1601,0.1108,0.06809,0.0328,
pal1,waccm_eq,332.5,0.6896,0.686,0.6754,0.6579,0.6336,0.603,0.5665,0.5246,0.4779,0.4273,0.3737,0.3183,0.2623,0.2073,0.1552,0.1077,0.0664,0.03217,
pal1,waccm_eq,333.5,0.6545,0.6511,0.641,0.6244,0.6014,0.5723,0.5376,0.4978,0.4536,0.4055,0.3546,0.3019,0.2487,0.1965,0.147,0.1019,0.06269,0.03029,
pal1,waccm_eq,334.5,0.727,0.7233,0.7121,0.6937,0.6682,0.636,0.5976,0.5534,0.5043,0.451,0.3945,0.336,0.2769,0.2189,0.1638,0.1136,0.06992,0.03383,
pal1,waccm_eq,335.5,0.7281,0.7244,0.7133,0.6948,0.6694,0.6372,0.5989,0.5548,0.5057,0.4524,0.3959,0.3374,0.2782,0.2201,0.1648,0.1144,0.07055,0.03423,
pal1,waccm_eq,336.5,0.571,0.568,0.5593,0.5449,0.525,0.4998,0.4697,0.4351,0.3967,0.3549,0.3106,0.2647,0.2183,0.1726,0.1292,0.08967,0.05526,0.02678,
pal1,waccm_eq,337.5,0.6316,0.6284,0.6187,0.6028,0.5807,0.5529,0.5196,0.4814,0.4388,0.3926,0.3436,0.2928,0.2414,0.1908,0.1428,0.09896,0.06089,0.02945,
pal1,waccm_eq,338.5,0.6583,0.655,0.645,0.6284,0.6055,0.5765,0.542,0.5022,0.458,0.4099,0.3589,0.306,0.2525,0.1997,0.1496,0.1038,0.06398,0.03104,
pal1,waccm_eq,339.5,0.7143,0.7106,0.6998,0.6818,0.657,0.6256,0.5882,0.5451,0.4972,0.4451,0.3898,0.3324,0.2743,0.2171,0.1626,0.1128,0.06954,0.03375,
pal1,waccm_eq,340.5,0.7667,0.7628,0.7511,0.7319,0.7053,0.6717,0.6315,0.5853,0.5338,0.4779,0.4185,0.3569,0.2945,0.233,0.1745,0.121,0.07451,0.03611,
pal1,waccm_eq,341.5,0.6764,0.673,0.6628,0.6458,0.6224,0.5928,0.5574,0.5167,0.4714,0.4221,0.3698,0.3155,0.2604,0.2062,0.1544,0.1071,0.06604,0.03206,
pal1,waccm_eq,342.5,0.7482,0.7445,0.7331,0.7144,0.6885,0.6559,0.6168,0.5719,0.5218,0.4673,0.4095,0.3494,0.2885,0.2284,0.1711,0.1187,0.07316,0.03552,
pal1,waccm_eq,343.5,0.7786,0.7746,0.7628,0.7434,0.7165,0.6825,0.6419,0.5952,0.5431,0.4865,0.4263,0.3638,0.3004,0.2378,0.1781,0.1235,0.0761,0.03693,
pal1,waccm_eq,344.5,0.5467,0.544,0.5357,0.5221,0.5032,0.4794,0.4509,0.4181,0.3816,0.3418,0.2996,0.2556,0.2111,0.1671,0.1251,0.08676,0.05341,0.0259,
pal1,waccm_eq,345.5,0.7443,0.7406,0.7294,0.7108,0.6852,0.6528,0.6141,0.5696,0.5199,0.4658,0.4084,0.3486,0.288,0.2281,0.1709,0.1185,0.07303,0.03547,
pal1,waccm_eq,346.5,0.6985,0.695,0.6845,0.6671,0.6431,0.6127,0.5764,0.5346,0.488,0.4373,0.3834,0.3273,0.2704,0.2141,0.1604,0.1112,0.06845,0.03321,
pal1,waccm_eq,347.5,0.6819,0.6785,0.6682,0.6513,0.6279,0.5983,0.5629,0.5221,0.4767,0.4272,0.3746,0.3199,0.2643,0.2093,0.1568,0.1087,0.0669,0.03246,
pal1,waccm_eq,348.5,0.7481,0.7444,0.7332,0.7146,0.689,0.6565,0.6177,0.5731,0.5233,0.4691,0.4114,0.3514,0.2904,0.23,0.1723,0.1195,0.07352,0.03568,
pal1,waccm_eq,349.5,0.6268,0.6237,0.6143,0.5988,0.5773,0.5502,0.5177,0.4804,0.4387,0.3933,0.345,0.2947,0.2435,0.193,0.1445,0.1002,0.06164,0.02991,
