alt press den temp eddy H2Oaer CO2aer S8aer H2SO4aer NH3aer N2Oaer C2H2aer C2H4aer C2H6aer CH3CNaer HCCCNaer HCNaer CH4aer HCaer1 HCaer2 HCaer3 He H H2 H2O OH O O2 CO CO2 HCO H2CO C CH CH2 CH3 CH4 S S2 S3 S4 S8 H2S HS SO SO2 CS CS2 OCS CN HCN N N2 NH NH2 NH3 C2 C2H C2H2 C2H4 NO HNO HO2 HNCO N2O H2O2 O3 NO2 NO3 SO3 HNO2 HNO3 H2SO4 HCl Cl Cl2 HOCl N2H4 ClO C2H6 CH3OH CH2CO CH3CHO C3H4 C3H6 C4H2 C4H4 OClO HCS C2H3 C2H5 NCO 1CH2 HCCO NNH HSO CH3O H2COH H2CN N2H2 C4H HCNOH C2H2OH CH3CO CH2CHO C2H3OH C2H4OH CH3O2 HSO3 N2H3 NH2CO HS4 C4H3 CH2N2 CH2CN CH3CN HCCCN O1D N2D H2Oaer_r CO2aer_r S8aer_r H2SO4aer_r NH3aer_r N2Oaer_r C2H2aer_r C2H4aer_r C2H6aer_r CH3CNaer_r HCCCNaer_r HCNaer_r CH4aer_r HCaer1_r HCaer2_r HCaer3_r
5.85000E+01 2.48409E-04 8.12874E+15 2.49228E+02 1.94484E+05 1.00000E-40 1.00000E-40 1.00000E-40 7.76352E-20 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 7.63453E-27 1.00000E-40 1.02148E-40 7.00738E-11 2.29437E-07 4.96810E-05 4.43905E-09 4.20810E-07 2.11795E-01 2.36440E-09 3.64091E-04 4.07569E-19 3.75131E-12 1.00000E-40 1.06953E-32 3.06103E-23 6.60228E-15 3.25930E-08 2.69795E-21 2.51870E-33 1.00000E-40 1.00000E-40 4.16926E-37 3.98831E-20 4.99407E-19 5.32253E-15 4.13696E-13 1.04165E-36 1.00000E-40 1.96708E-25 1.28553E-34 1.46871E-14 1.70323E-13 7.87789E-01 2.08985E-24 3.39247E-29 1.17638E-27 1.00000E-40 2.68841E-38 3.38768E-27 2.68591E-23 1.93106E-08 4.45119E-17 3.07359E-10 3.49617E-20 7.54357E-09 3.37408E-11 1.27698E-06 4.68974E-11 5.83901E-15 4.60191E-15 2.89123E-11 1.01749E-12 4.08806E-11 1.32908E-18 6.61760E-19 1.26514E-28 1.79825E-17 1.00000E-40 8.27634E-10 5.77553E-18 8.15626E-13 2.31504E-21 1.05617E-20 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 7.42892E-14 4.47377E-35 9.04916E-34 3.63020E-23 6.68804E-23 6.14106E-25 3.87103E-31 1.56170E-26 2.41358E-18 9.29070E-17 6.82119E-16 2.36426E-21 5.20257E-31 1.00000E-40 1.52305E-19 3.52015E-36 4.44949E-23 5.61247E-29 9.49940E-22 6.74525E-28 7.97810E-16 1.43025E-22 1.00000E-40 2.75689E-21 1.00000E-40 1.00000E-40 1.77909E-20 4.15309E-37 3.86269E-27 1.00000E-40 1.76745E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
5.95000E+01 2.16630E-04 7.18893E+15 2.46403E+02 2.04485E+05 1.00000E-40 1.00000E-40 1.00000E-40 1.79330E-19 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 5.66562E-27 1.00000E-40 1.02246E-40 9.55685E-11 2.53133E-07 4.96240E-05 4.67040E-09 5.01958E-07 2.11782E-01 2.60351E-09 3.63995E-04 3.95201E-19 3.33245E-12 1.00000E-40 1.21455E-32 2.59267E-23 5.46874E-15 3.18971E-08 3.49426E-21 3.03080E-33 1.00000E-40 1.00000E-40 4.15565E-37 4.10770E-20 5.50651E-19 6.84374E-15 4.55042E-13 9.90431E-37 1.00000E-40 7.17605E-26 1.06491E-34 1.53456E-14 2.53311E-13 7.87802E-01 2.56359E-24 2.81052E-29 1.27060E-27 1.00000E-40 2.17230E-38 2.37057E-27 1.53179E-23 1.81628E-08 4.23206E-17 3.13172E-10 3.03142E-20 7.11121E-09 3.24614E-11 1.20602E-06 3.43678E-11 3.91643E-15 4.28350E-15 2.47623E-11 6.29689E-13 4.07940E-11 1.28202E-18 6.27143E-19 8.53804E-29 1.45090E-17 1.00000E-40 8.27319E-10 4.30068E-18 6.80757E-13 1.54876E-21 7.19037E-21 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 7.11261E-14 4.61257E-35 5.28510E-34 2.29090E-23 5.82459E-23 5.00869E-25 2.54479E-31 1.52493E-26 2.64932E-18 7.31673E-17 5.88584E-16 2.39732E-21 5.76571E-31 1.00000E-40 1.99436E-19 2.51658E-36 2.80462E-23 5.76592E-29 9.32936E-22 3.16156E-28 5.08648E-16 1.54059E-22 1.00000E-40 2.77016E-21 1.00000E-40 1.00000E-40 1.14915E-20 4.83435E-37 4.60737E-27 1.00000E-40 1.90488E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.05000E+01 1.88596E-04 6.34934E+15 2.43519E+02 2.14485E+05 1.00000E-40 1.00000E-40 1.00000E-40 4.16713E-19 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 4.11319E-27 1.00000E-40 1.02353E-40 1.30410E-10 2.79491E-07 4.95615E-05 4.91318E-09 5.98768E-07 2.11769E-01 2.93686E-09 3.63891E-04 3.84377E-19 2.97414E-12 1.00000E-40 1.37704E-32 2.19205E-23 4.52517E-15 3.13158E-08 4.52559E-21 3.60160E-33 1.00000E-40 1.00000E-40 4.14097E-37 4.17058E-20 5.99625E-19 8.69940E-15 4.99634E-13 9.40706E-37 1.00000E-40 3.07696E-26 8.75889E-35 1.60159E-14 3.66567E-13 7.87816E-01 3.32105E-24 2.32768E-29 1.44155E-27 1.00000E-40 1.76270E-38 1.66401E-27 8.84141E-24 1.70186E-08 4.01036E-17 3.19025E-10 2.60696E-20 6.71403E-09 3.12201E-11 1.13853E-06 2.51619E-11 2.61337E-15 3.97695E-15 2.11087E-11 3.88317E-13 4.07003E-11 1.24206E-18 5.93081E-19 5.71648E-29 1.16486E-17 1.00000E-40 8.26978E-10 3.24409E-18 5.67688E-13 1.04711E-21 4.95157E-21 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 6.79254E-14 4.73269E-35 3.12341E-34 1.46319E-23 5.04602E-23 4.07448E-25 1.67598E-31 1.47754E-26 2.88828E-18 5.74148E-17 5.10515E-16 2.36175E-21 6.30818E-31 1.00000E-40 2.58518E-19 1.80440E-36 1.78896E-23 5.91464E-29 9.15676E-22 1.49797E-28 3.23559E-16 1.65522E-22 1.00000E-40 2.78112E-21 1.00000E-40 1.00000E-40 7.37886E-21 5.60138E-37 5.48535E-27 1.00000E-40 2.05016E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.15000E+01 1.63665E-04 5.60021E+15 2.40527E+02 2.24486E+05 1.00000E-40 1.00000E-40 1.00000E-40 9.74195E-19 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 2.92907E-27 1.00000E-40 1.02469E-40 1.78186E-10 3.08753E-07 4.94930E-05 5.17000E-09 7.14527E-07 2.11754E-01 3.39171E-09 3.63777E-04 3.74941E-19 2.66470E-12 1.00000E-40 1.56091E-32 1.85123E-23 3.74161E-15 3.08257E-08 5.86228E-21 4.22791E-33 1.00000E-40 1.00000E-40 4.12507E-37 4.17599E-20 6.45191E-19 1.09378E-14 5.47855E-13 8.92941E-37 1.00000E-40 1.77336E-26 7.15567E-35 1.67018E-14 5.17495E-13 7.87830E-01 4.53861E-24 1.92536E-29 1.71703E-27 1.00000E-40 1.43877E-38 1.17364E-27 5.17383E-24 1.58909E-08 3.78844E-17 3.24979E-10 2.21529E-20 6.34809E-09 3.00235E-11 1.07435E-06 1.84133E-11 1.73637E-15 3.68435E-15 1.79152E-11 2.38796E-13 4.05985E-11 1.20795E-18 5.59643E-19 3.79352E-29 9.31120E-18 1.00000E-40 8.26607E-10 2.48286E-18 4.73129E-13 7.16673E-22 3.45492E-21 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 6.47245E-14 4.83027E-35 1.87176E-34 9.47335E-24 4.34876E-23 3.30789E-25 1.10759E-31 1.42002E-26 3.12608E-18 4.48784E-17 4.44718E-16 2.26628E-21 6.81004E-31 1.00000E-40 3.28229E-19 1.30032E-36 1.15661E-23 6.05806E-29 8.98109E-22 7.18753E-29 2.05348E-16 1.77533E-22 1.00000E-40 2.79017E-21 1.00000E-40 1.00000E-40 4.71263E-21 6.45411E-37 6.51144E-27 1.00000E-40 2.20426E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.25000E+01 1.42030E-04 4.93259E+15 2.37534E+02 2.34487E+05 1.00000E-40 1.00000E-40 1.00000E-40 2.29150E-18 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 2.05303E-27 1.00000E-40 1.02596E-40 2.43959E-10 3.41204E-07 4.94178E-05 5.44364E-09 8.53280E-07 2.11738E-01 4.00565E-09 3.63653E-04 3.66800E-19 2.39531E-12 1.00000E-40 1.77138E-32 1.56263E-23 3.09233E-15 3.04081E-08 7.59596E-21 4.90490E-33 1.00000E-40 1.00000E-40 4.10780E-37 4.12621E-20 6.86407E-19 1.36108E-14 6.00136E-13 8.47456E-37 1.00000E-40 1.45925E-26 5.81051E-35 1.74082E-14 7.14295E-13 7.87847E-01 6.48867E-24 1.59093E-29 2.13179E-27 1.00000E-40 1.18329E-38 8.33127E-28 3.07380E-24 1.47919E-08 3.56925E-17 3.31107E-10 1.85976E-20 6.01003E-09 2.88776E-11 1.01332E-06 1.34768E-11 1.14980E-15 3.40712E-15 1.51436E-11 1.46555E-13 4.04875E-11 1.17884E-18 5.26974E-19 2.50394E-29 7.41334E-18 1.00000E-40 8.26203E-10 1.93058E-18 3.94209E-13 4.97281E-22 2.44595E-21 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 6.15506E-14 4.90043E-35 1.13944E-34 6.22586E-24 3.72977E-23 2.68188E-25 7.35738E-32 1.35296E-26 3.35853E-18 3.49243E-17 3.88741E-16 2.12282E-21 7.24811E-31 1.00000E-40 4.05071E-19 9.43715E-37 7.58963E-24 6.19674E-29 8.80180E-22 3.49723E-29 1.30018E-16 1.90217E-22 1.00000E-40 2.79769E-21 1.00000E-40 1.00000E-40 2.99516E-21 7.39352E-37 7.70210E-27 1.00000E-40 2.36819E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.35000E+01 1.23055E-04 4.33841E+15 2.34566E+02 2.44487E+05 1.00000E-40 1.00000E-40 1.00000E-40 5.42363E-18 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.42284E-27 1.00000E-40 1.02735E-40 3.34901E-10 3.77171E-07 4.93353E-05 5.73750E-09 1.02000E-06 2.11721E-01 4.82968E-09 3.63517E-04 3.59866E-19 2.15912E-12 1.00000E-40 2.01489E-32 1.31904E-23 2.55504E-15 3.00482E-08 9.84596E-21 5.62663E-33 1.00000E-40 1.00000E-40 4.08898E-37 4.02634E-20 7.22596E-19 1.67752E-14 6.56970E-13 8.04442E-37 1.00000E-40 1.54353E-26 4.69099E-35 1.81415E-14 9.65970E-13 7.87864E-01 9.57945E-24 1.31506E-29 2.72701E-27 1.00000E-40 9.82250E-39 5.96261E-28 1.85619E-24 1.37328E-08 3.35577E-17 3.37493E-10 1.54819E-20 5.69696E-09 2.77894E-11 9.55316E-07 9.87242E-12 7.59639E-16 3.14619E-15 1.27553E-11 8.98529E-14 4.03664E-11 1.15417E-18 4.95099E-19 1.63926E-29 5.88179E-18 1.00000E-40 8.25760E-10 1.52657E-18 3.28438E-13 3.50201E-22 1.75887E-21 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 5.84290E-14 4.93644E-35 7.05720E-35 4.15733E-24 3.18419E-23 2.17239E-25 4.92067E-32 1.27620E-26 3.58224E-18 2.70405E-17 3.40722E-16 1.94477E-21 7.59655E-31 1.00000E-40 4.84374E-19 6.91305E-37 5.05983E-24 6.33037E-29 8.61832E-22 1.72783E-29 8.21223E-17 2.03742E-22 1.00000E-40 2.80404E-21 1.00000E-40 1.00000E-40 1.89508E-21 8.41882E-37 9.07573E-27 1.00000E-40 2.54312E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.45000E+01 1.06171E-04 3.81024E+15 2.31658E+02 2.54488E+05 1.00000E-40 1.00000E-40 1.00000E-40 1.29179E-17 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 9.81102E-28 1.00000E-40 1.02887E-40 4.61286E-10 4.17034E-07 4.92445E-05 6.05542E-09 1.22087E-06 2.11701E-01 5.93221E-09 3.63367E-04 3.54108E-19 1.95082E-12 1.00000E-40 2.29977E-32 1.11408E-23 2.11102E-15 2.97338E-08 1.27682E-20 6.38652E-33 1.00000E-40 1.00000E-40 4.06842E-37 3.88360E-20 7.53350E-19 2.04936E-14 7.18914E-13 7.64052E-37 1.00000E-40 1.83964E-26 3.76800E-35 1.89090E-14 1.28197E-12 7.87884E-01 1.44040E-23 1.09091E-29 3.54850E-27 1.00000E-40 8.24214E-39 4.30874E-28 1.14036E-24 1.27231E-08 3.15098E-17 3.44243E-10 1.28679E-20 5.40640E-09 2.67657E-11 9.00184E-07 7.24463E-12 5.01272E-16 2.90206E-15 1.07111E-11 5.50908E-14 4.02337E-11 1.13358E-18 4.64146E-19 1.06558E-29 4.65204E-18 1.00000E-40 8.25273E-10 1.22826E-18 2.73686E-13 2.50495E-22 1.28561E-21 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 5.53769E-14 4.93109E-35 4.45226E-35 2.82251E-24 2.70742E-23 1.75912E-25 3.31828E-32 1.18994E-26 3.79444E-18 2.08119E-17 2.99208E-16 1.74531E-21 7.82889E-31 1.00000E-40 5.61544E-19 5.12043E-37 3.42945E-24 6.45997E-29 8.43000E-22 8.67537E-30 5.17402E-17 2.18288E-22 1.00000E-40 2.80950E-21 1.00000E-40 1.00000E-40 1.19418E-21 9.53186E-37 1.06530E-26 1.00000E-40 2.73027E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.55000E+01 9.16042E-05 3.34142E+15 2.28750E+02 2.64488E+05 1.00000E-40 1.00000E-40 1.00000E-40 3.09630E-17 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 6.78754E-28 1.00000E-40 1.03055E-40 6.37869E-10 4.61232E-07 4.91446E-05 6.40205E-09 1.46351E-06 2.11680E-01 7.40402E-09 3.63202E-04 3.49483E-19 1.76618E-12 1.00000E-40 2.63704E-32 9.41970E-24 1.74434E-15 2.94549E-08 1.65667E-20 7.17803E-33 1.00000E-40 1.00000E-40 4.04589E-37 3.70656E-20 7.78542E-19 2.48362E-14 7.86606E-13 7.26395E-37 1.00000E-40 2.30378E-26 3.01213E-35 1.97195E-14 1.67210E-12 7.87905E-01 2.18001E-23 9.11935E-30 4.64413E-27 1.00000E-40 6.99941E-39 3.14746E-28 7.13027E-25 1.17709E-08 2.95750E-17 3.51473E-10 1.07601E-20 5.13619E-09 2.58141E-11 8.47804E-07 5.33057E-12 3.30782E-16 2.67488E-15 8.97295E-12 3.38191E-14 4.00880E-11 1.11678E-18 4.34136E-19 6.86142E-30 3.66938E-18 1.00000E-40 8.24738E-10 1.00573E-18 2.28141E-13 1.82061E-22 9.55464E-22 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 5.24092E-14 4.87622E-35 2.86368E-35 1.94882E-24 2.29326E-23 1.42459E-25 2.25878E-32 1.09380E-26 3.99347E-18 1.59069E-17 2.63086E-16 1.53645E-21 7.92010E-31 1.00000E-40 6.33004E-19 3.84136E-37 2.36376E-24 6.58545E-29 8.23618E-22 4.42991E-30 3.25148E-17 2.34095E-22 1.00000E-40 2.81431E-21 1.00000E-40 1.00000E-40 7.49701E-22 1.07327E-36 1.24572E-26 1.00000E-40 2.93098E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.65000E+01 7.89986E-05 2.92583E+15 2.25847E+02 2.74489E+05 1.00000E-40 1.00000E-40 1.00000E-40 7.46905E-17 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 4.76324E-28 1.00000E-40 1.03241E-40 8.86047E-10 5.10268E-07 4.90344E-05 6.78278E-09 1.75734E-06 2.11656E-01 9.36452E-09 3.63020E-04 3.45981E-19 1.60183E-12 1.00000E-40 3.04101E-32 7.97718E-24 1.44177E-15 2.92035E-08 2.15088E-20 7.99563E-33 1.00000E-40 1.00000E-40 4.02116E-37 3.50441E-20 7.98308E-19 2.98816E-14 8.60776E-13 6.91592E-37 1.00000E-40 2.94853E-26 2.39779E-35 2.05829E-14 2.14585E-12 7.87928E-01 3.29132E-23 7.72139E-30 6.05925E-27 1.00000E-40 6.02192E-39 2.32647E-28 4.53893E-25 1.08824E-08 2.77764E-17 3.59322E-10 9.11347E-21 4.88446E-09 2.49423E-11 7.97994E-07 3.93688E-12 2.18548E-16 2.46448E-15 7.50400E-12 2.08131E-14 3.99276E-11 1.10349E-18 4.05177E-19 3.10294E-30 2.88717E-18 1.00000E-40 8.24146E-10 8.37904E-19 1.90277E-13 1.34458E-22 7.22007E-22 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 4.95333E-14 4.76467E-35 1.87904E-35 1.36834E-24 1.93580E-23 1.15438E-25 1.55357E-32 9.88072E-27 4.17861E-18 1.20595E-17 2.31474E-16 1.32825E-21 7.85043E-31 1.00000E-40 6.96558E-19 2.92289E-37 1.65671E-24 6.70772E-29 8.03611E-22 2.30120E-30 2.03801E-17 2.51427E-22 1.00000E-40 2.81865E-21 1.00000E-40 1.00000E-40 4.69074E-22 1.20247E-36 1.45148E-26 1.00000E-40 3.14653E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.75000E+01 6.77309E-05 2.55795E+15 2.23015E+02 2.84489E+05 1.00000E-40 1.00000E-40 1.00000E-40 1.81323E-16 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 3.43506E-28 1.00000E-40 1.03447E-40 1.23700E-09 5.64723E-07 4.89126E-05 7.20403E-09 2.11398E-06 2.11630E-01 1.19696E-08 3.62817E-04 3.43576E-19 1.45497E-12 1.00000E-40 3.53410E-32 6.76954E-24 1.19220E-15 2.89725E-08 2.79459E-20 8.83547E-33 1.00000E-40 1.00000E-40 3.99393E-37 3.28623E-20 8.13006E-19 3.57185E-14 9.42254E-13 6.59763E-37 1.00000E-40 3.81471E-26 1.90150E-35 2.15105E-14 2.71190E-12 7.87954E-01 4.92572E-23 6.65767E-30 7.83067E-27 1.00000E-40 5.25437E-39 1.74178E-28 2.94261E-25 1.00618E-08 2.61328E-17 3.67951E-10 7.85261E-21 4.64954E-09 2.41587E-11 7.50568E-07 2.92172E-12 1.44760E-16 2.27048E-15 6.26955E-12 1.28589E-14 3.97505E-11 1.09338E-18 3.77333E-19 1.00000E-40 2.26663E-18 1.00000E-40 8.23491E-10 7.09840E-19 1.58809E-13 1.00877E-22 5.54543E-22 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 4.67532E-14 4.59095E-35 1.25873E-35 9.76636E-25 1.62871E-23 9.36401E-26 1.08069E-32 8.73521E-27 4.35020E-18 9.05790E-18 2.03678E-16 1.12863E-21 7.60928E-31 1.00000E-40 7.51308E-19 2.25896E-37 1.18029E-24 6.82706E-29 7.82899E-22 1.21700E-30 1.27415E-17 2.70619E-22 1.00000E-40 2.82264E-21 1.00000E-40 1.00000E-40 2.92594E-22 1.34107E-36 1.68561E-26 1.00000E-40 3.37812E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.85000E+01 5.80702E-05 2.23275E+15 2.20184E+02 2.94489E+05 1.00000E-40 1.00000E-40 1.00000E-40 4.42971E-16 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 2.57946E-28 1.00000E-40 1.03676E-40 1.73657E-09 6.25264E-07 4.87777E-05 7.67334E-09 2.54770E-06 2.11601E-01 1.54212E-08 3.62591E-04 3.42255E-19 1.32330E-12 1.00000E-40 4.42272E-32 5.75975E-24 9.86439E-16 2.87560E-08 3.63409E-20 9.69669E-33 1.00000E-40 1.00000E-40 3.96390E-37 3.06055E-20 8.23208E-19 4.24475E-14 1.03200E-12 6.31055E-37 1.00000E-40 4.96289E-26 1.51043E-35 2.25146E-14 3.37708E-12 7.87983E-01 7.27457E-23 5.87829E-30 9.97797E-27 1.00000E-40 4.65224E-39 1.32147E-28 1.94192E-25 9.31198E-09 2.46602E-17 3.77551E-10 6.89552E-21 4.42997E-09 2.34723E-11 7.05277E-07 2.18154E-12 9.62525E-17 2.09228E-15 5.23728E-12 7.98720E-15 3.95544E-11 1.08596E-18 3.50743E-19 8.19740E-31 1.77557E-18 1.00000E-40 8.22764E-10 6.10915E-19 1.32665E-13 7.68428E-23 4.32645E-22 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 4.40665E-14 4.35352E-35 8.60771E-36 7.08152E-25 1.36631E-23 7.60792E-26 7.60619E-33 7.52483E-27 4.50962E-18 6.73221E-18 1.79136E-16 9.43293E-22 7.19939E-31 1.00000E-40 7.97332E-19 1.77489E-37 8.54221E-25 6.94479E-29 7.61392E-22 6.55109E-31 7.94617E-18 2.92046E-22 1.00000E-40 2.82637E-21 1.00000E-40 1.00000E-40 1.82021E-22 1.48994E-36 1.95156E-26 1.00000E-40 3.62663E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
6.95000E+01 4.97875E-05 1.94571E+15 2.17352E+02 3.04490E+05 1.00000E-40 1.00000E-40 1.00000E-40 1.08879E-15 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 2.03706E-28 1.00000E-40 1.03932E-40 2.45243E-09 6.92656E-07 4.86282E-05 8.19993E-09 3.07587E-06 2.11569E-01 1.99800E-08 3.62340E-04 3.41969E-19 1.20482E-12 4.40786E-40 1.78016E-31 4.91581E-24 8.16811E-16 2.85488E-08 4.73033E-20 1.05818E-32 1.00000E-40 1.00000E-40 3.93070E-37 2.83492E-20 8.29624E-19 5.01793E-14 1.13110E-12 6.05637E-37 1.00000E-40 6.47193E-26 1.52635E-35 2.36095E-14 4.14584E-12 7.88016E-01 1.05688E-22 5.35437E-30 1.24945E-26 1.00000E-40 4.18996E-39 1.01835E-28 1.30505E-25 8.63401E-09 2.33711E-17 3.88350E-10 6.16758E-21 4.22445E-09 2.28937E-11 6.61873E-07 1.64092E-12 6.43333E-17 1.92927E-15 4.37787E-12 4.99562E-15 3.93365E-11 1.08053E-18 3.25483E-19 6.99502E-31 1.38788E-18 1.00000E-40 8.21953E-10 5.33507E-19 1.10952E-13 5.93910E-23 3.42599E-22 1.00000E-40 1.00000E-40 1.00000E-40 1.00000E-40 4.14689E-14 4.05566E-35 6.01344E-36 5.21235E-25 1.14286E-23 6.19376E-26 5.42919E-33 6.28619E-27 4.65929E-18 4.94679E-18 1.57400E-16 7.75980E-22 6.63968E-31 1.00000E-40 8.35326E-19 1.42162E-37 6.27552E-25 7.06130E-29 7.38990E-22 3.59214E-31 4.94428E-18 3.16192E-22 1.00000E-40 2.82990E-21 1.00000E-40 1.00000E-40 1.12967E-22 1.64989E-36 2.25328E-26 1.19389E-40 3.89254E-14 1.00000E-40 1.00000E-03 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05 1.00000E-05
